Age_at_enrollment,Admission_grade,pass_rate_sem1,pass_rate_sem2,finance_risk,drop_score,risk_level,shap_feat,shap_val
20,106.1,0.0,0.0,1,0.9951024668931692,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
20,118.0,1.0,0.8333333333333334,0,0.04327522096545022,No-risk,"[""cat__Course_8014"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.6734548248977921, -0.4862470602703223, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
19,117.0,0.8,1.0,0,0.06558468610521856,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.35996963060907333, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
19,115.4,1.0,1.0,0,0.02578839031460154,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.35996963060907333]"
21,117.0,1.0,1.0,0,0.0871871985972611,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.30896765785513813]"
26,144.9,0.5,0.6666666666666666,0,0.3347647681835532,No-risk,"[""cat__Fathers_qualification_3"", ""num__Curricular_units_2nd_sem_evaluations"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_39""]","[-0.43626709976270756, -0.40961849739056055, -0.30896765785513813, 0.2871484225354103, 0.19217672082458936]"
21,127.0,0.0,0.0,0,0.9600491135939769,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9238"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.6019999562254851, -0.5926392311726058]"
18,118.0,0.875,0.875,0,0.07005807395331203,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[-0.7121622321182745, -0.6172560578910791, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
27,118.0,0.8571428571428571,0.14285714285714285,0,0.9318969598485669,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9853"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[1.1084836577060082, 0.746190461639284, 0.7323010328262937, -0.39115493778445665, -0.30896765785513813]"
20,126.4,1.0,0.9166666666666666,0,0.054301766664772586,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-1.7477616584241904, -1.68439736128998, 1.5990671248388488, 1.299114632525452, -0.6787145607157413]"
21,110.0,0.8333333333333334,0.6666666666666666,0,0.19610183988398414,No-risk,"[""cat__Fathers_qualification_3"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_without_evaluations"", ""cat__Course_9670""]","[-0.43626709976270756, -0.30896765785513813, -0.2762306234738683, -0.23156643831986773, 0.18685737359024376]"
18,124.4,1.0,1.0,0,0.06864455513338008,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""bin__Scholarship_holder_1""]","[-0.9552210144112008, -0.8711820611611606, -0.6172560578910791, 0.5312426675174139, -0.35996963060907333]"
20,140.0,1.0,0.8333333333333334,0,0.08454408286046482,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_44"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, -0.39115493778445665, -0.38522250363967914, -0.30896765785513813, -0.2260446675324216]"
18,129.4,1.0,1.0,0,0.11855318918329368,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, 0.4229539019535702, -0.39115493778445665, -0.30896765785513813]"
20,141.7,1.0,1.0,0,0.0272919880886345,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_44""]","[-0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665, -0.38522250363967914]"
19,132.1,0.6,0.6,0,0.2325763359941694,No-risk,"[""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[-0.35996963060907333, -0.30896765785513813, 0.2871484225354103, -0.26962567547366234, 0.2600728970534313]"
20,116.8,0.8571428571428571,0.875,0,0.09526956604949546,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""cat__Fathers_qualification_3""]","[-0.7121622321182745, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311, -0.43626709976270756]"
20,135.0,1.0,1.0,0,0.05321465139988769,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9991"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[-0.8711820611611606, 0.44250946148878934, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
20,150.0,0.4,0.8,0,0.28959753828868423,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""cat__Application_mode_44"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.5132495426420327, -0.40926006009215465, -0.38522250363967914, -0.30896765785513813, -0.26962567547366234]"
19,116.0,0.0,0.0,1,0.9724946116266368,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9238""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.6019999562254851]"
18,155.0,1.0,1.0,0,0.0934552744248828,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Fathers_qualification_3"", ""cat__Course_9773"", ""num__Curricular_units_1st_sem_approved""]","[-0.8711820611611606, -0.469103449825348, -0.43626709976270756, 0.4229539019535702, -0.39115493778445665]"
18,127.0,0.6,1.0,0,0.10057853116669412,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, 0.2871484225354103, -0.275972859945078, -0.26962567547366234]"
19,130.8,0.8571428571428571,0.875,0,0.0891466603952112,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""num__Curricular_units_1st_sem_approved""]","[-0.7121622321182745, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311, -0.39115493778445665]"
19,121.8,0.8571428571428571,0.875,0,0.1892158862378882,No-risk,"[""cat__Mothers_qualification_12"", ""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500""]","[0.7307771238254791, -0.7121622321182745, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311]"
43,140.0,1.0,0.8333333333333334,0,0.26682103633317333,No-risk,"[""num__pass_rate_sem2"", ""num__Age_at_enrollment"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9003"", ""bin__finance_risk_1""]","[-0.4862470602703223, 0.4581070237456533, -0.39115493778445665, -0.3423986791228612, -0.30896765785513813]"
47,148.5,0.8,0.7142857142857143,0,0.7882073683590253,Red,"[""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Age_at_enrollment"", ""cat__Application_mode_42"", ""bin__finance_risk_1""]","[0.8624374451219388, -0.8433571779977013, 0.5494543864068007, 0.37621384385980916, -0.30896765785513813]"
23,109.8,0.0,0.0,1,0.9971532847285294,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Mothers_qualification_34"", ""num__Curricular_units_2nd_sem_approved""]","[1.43842794418387, 1.3171779098034833, -1.0704940184647385, 1.0240290410381454, 0.9892492439322105]"
19,119.7,1.0,1.0,1,0.08341233788006999,No-risk,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""cat__Course_9238"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[1.3171779098034833, -0.8711820611611606, -0.6019999562254851, -0.469103449825348, -0.39115493778445665]"
20,122.0,0.75,0.75,0,0.22639572571828598,No-risk,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9500"", ""cat__Fathers_qualification_3"", ""num__Curricular_units_1st_sem_enrolled""]","[0.5312426675174139, -0.469103449825348, -0.4613765001806311, -0.43626709976270756, 0.42576025771842546]"
19,147.5,1.0,1.0,0,0.01720775990808648,No-risk,"[""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__pass_rate_sem2""]","[-1.7477616584241904, -1.68439736128998, 1.33211101050849, 1.299114632525452, -0.8711820611611606]"
19,150.8,1.0,1.0,0,0.09505183163923378,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, 0.3198862680590804, -0.30896765785513813]"
19,150.0,1.0,1.0,0,0.04576807652981728,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_44"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.38522250363967914, -0.30896765785513813]"
39,131.5,1.0,0.6666666666666666,1,0.3864998915417008,No-risk,"[""bin__finance_risk_1"", ""cat__Course_8014"", ""num__Curricular_units_1st_sem_approved"", ""num__Age_at_enrollment"", ""bin__Scholarship_holder_1""]","[1.3171779098034833, -0.6734548248977921, -0.39115493778445665, 0.36675966108450614, -0.35996963060907333]"
20,127.2,1.0,1.0,0,0.046931614080263806,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.35996963060907333, -0.30896765785513813]"
21,111.0,1.0,1.0,0,0.11137826201147617,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""cat__Application_mode_17""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, 0.1812549761486795]"
22,119.9,0.8181818181818182,0.4,1,0.7864450969071956,Red,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9238""]","[1.3171779098034833, 1.0807760388236953, -1.0694582981043237, 1.0651548961781314, -0.6019999562254851]"
19,133.7,0.16666666666666666,0.0,0,0.9514665782860218,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9773"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.739350662748655, 0.4229539019535702, 0.3675768098841127]"
22,140.0,1.0,1.0,0,0.1529638381409,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_grade""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.30896765785513813, 0.27235889830743004]"
19,113.9,1.0,1.0,0,0.059137731686193,No-risk,"[""num__pass_rate_sem2"", ""cat__Course_9853"", ""cat__Application_mode_5"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-0.8711820611611606, 0.7323010328262937, -0.6056328709512906, -0.469103449825348, -0.39115493778445665]"
18,120.7,0.0,0.0,1,0.8396984581446081,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 1.3171779098034833, 0.9892492439322105]"
26,119.8,1.0,1.0,0,0.14453078221798335,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, -0.22925552338684446]"
36,121.8,0.0,0.0,1,0.9966150966904919,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
20,117.7,0.0,0.0,1,0.8661949927651915,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 1.3171779098034833, 0.9892492439322105]"
30,110.0,0.4,0.8,0,0.5399704742068951,Yellow,"[""num__Curricular_units_1st_sem_approved"", ""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[0.5132495426420327, -0.40926006009215465, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
24,134.4,1.0,1.0,0,0.09643414064737155,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9003"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, -0.3423986791228612, -0.30896765785513813]"
26,125.3,0.7333333333333333,0.7857142857142857,0,0.8347960689223834,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Mothers_qualification_34""]","[2.1329793534995662, 1.9541304136307218, -1.68439736128998, -1.5216605383175685, 1.0240290410381454]"
19,119.1,0.2,0.0,1,0.9842439493484834,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.739350662748655, 0.3675768098841127]"
34,146.0,0.8333333333333334,0.6666666666666666,0,0.29423072625096064,No-risk,"[""cat__Course_9238"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""cat__Fathers_qualification_38"", ""num__Age_at_enrollment""]","[-0.6019999562254851, -0.30896765785513813, -0.2762306234738683, -0.275972859945078, 0.2525754577580721]"
33,130.0,0.2,0.6,0,0.8546664312648321,Red,"[""cat__Course_9130"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved""]","[0.9051435145878933, 0.739350662748655, -0.30896765785513813, -0.26962567547366234, 0.2600728970534313]"
19,122.0,1.0,0.8,0,0.2047342480974212,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.40926006009215465, -0.30896765785513813, -0.2762306234738683, -0.26962567547366234, -0.22925552338684446]"
26,118.1,0.2,0.2,1,0.9710822604013211,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Mothers_qualification_19""]","[1.3171779098034833, 0.9765059431148637, 0.746190461639284, 0.739350662748655, -0.2762306234738683]"
29,105.2,0.16666666666666666,0.0,0,0.9891826504365571,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.739350662748655, 0.3675768098841127, -0.30896765785513813]"
19,123.3,1.0,0.4,0,0.3540770527201612,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""cat__Mothers_qualification_19""]","[0.5145839420458576, 0.5031316793463577, -0.35996963060907333, -0.30896765785513813, -0.2762306234738683]"
18,124.8,0.0,0.0,0,0.6278513369927542,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
29,149.4,0.4,0.2,1,0.9769706332313404,Red,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9991""]","[1.3171779098034833, 0.9765059431148637, 0.746190461639284, 0.5132495426420327, 0.44250946148878934]"
21,108.5,1.0,0.8333333333333334,0,0.2954331944139253,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[-0.4862470602703223, -0.39115493778445665, 0.3364076526958035, -0.30896765785513813, 0.2280876536307362]"
19,125.0,0.8333333333333334,0.3333333333333333,0,0.8099516445417279,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""cat__Course_9254"", ""bin__finance_risk_1"", ""bin__Gender_1""]","[0.668557942402193, 0.5031316793463577, 0.3364076526958035, -0.30896765785513813, 0.2280876536307362]"
20,101.0,0.7142857142857143,0.875,0,0.12287137985472285,No-risk,"[""num__Curricular_units_2nd_sem_approved"", ""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_enrolled"", ""cat__Course_9500"", ""bin__finance_risk_1""]","[-0.7121622321182745, -0.5824808104930319, 0.5312426675174139, -0.4613765001806311, -0.30896765785513813]"
18,112.9,0.0,0.0,0,0.9383797224330678,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
18,120.2,1.0,0.8333333333333334,0,0.21749842673686298,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__finance_risk_1"", ""bin__Gender_1"", ""num__Curricular_units_2nd_sem_approved""]","[-0.4862470602703223, -0.39115493778445665, -0.30896765785513813, 0.2280876536307362, -0.2260446675324216]"
21,111.6,1.0,0.6,1,0.902949818111137,Red,"[""bin__finance_risk_1"", ""cat__Mothers_qualification_34"", ""cat__Fathers_qualification_34"", ""bin__Scholarship_holder_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[1.3171779098034833, 1.0240290410381454, 0.5416264006020014, -0.35996963060907333, -0.26962567547366234]"
20,134.1,0.0,0.0,0,0.9568414976711428,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
30,101.6,0.0,0.0,0,0.9461694285651874,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
19,111.9,1.0,1.0,0,0.22586816124535491,No-risk,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""cat__Application_mode_18"", ""bin__finance_risk_1""]","[-0.8711820611611606, -0.469103449825348, -0.39115493778445665, 0.33326298455946124, -0.30896765785513813]"
30,118.4,1.0,0.8,0,0.28992482004007264,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__Gender_1""]","[-0.40926006009215465, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446, 0.2280876536307362]"
22,127.1,1.0,0.8,0,0.11260461608973114,No-risk,"[""num__pass_rate_sem2"", ""bin__Scholarship_holder_1"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.40926006009215465, -0.35996963060907333, -0.30896765785513813, -0.26962567547366234, -0.22925552338684446]"
22,120.5,0.0,0.0,0,0.6456732298005047,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
19,136.1,1.0,0.8333333333333334,1,0.6282472162909759,Yellow,"[""bin__finance_risk_1"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""bin__Gender_1"", ""num__Curricular_units_2nd_sem_approved""]","[1.3171779098034833, -0.4862470602703223, -0.39115493778445665, 0.2280876536307362, -0.2260446675324216]"
21,124.0,0.6,0.8,0,0.48647485638355276,Yellow,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.40926006009215465, -0.30896765785513813, 0.2871484225354103, -0.26962567547366234, -0.22925552338684446]"
21,141.6,0.8,1.0,0,0.17306136381051304,No-risk,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""cat__Fathers_qualification_38"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.8711820611611606, -0.30896765785513813, -0.275972859945078, -0.26962567547366234, -0.22925552338684446]"
21,160.0,0.0,0.0,1,0.6578795376237764,Red,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 1.3171779098034833, 0.9892492439322105]"
27,110.0,0.6,0.6,0,0.547051911659082,Yellow,"[""bin__finance_risk_1"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_enrolled""]","[-0.30896765785513813, 0.2871484225354103, -0.26962567547366234, 0.2600728970534313, -0.22925552338684446]"
32,100.0,0.0,0.0,0,0.9840682397199133,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade"", ""num__Curricular_units_2nd_sem_grade""]","[1.43842794418387, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058, 0.3675768098841127]"
40,120.0,0.0,0.0,1,0.9979731206112218,Red,"[""num__pass_rate_sem2"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_1st_sem_grade""]","[1.43842794418387, 1.3171779098034833, 0.9892492439322105, 0.9654517828552774, -0.5926392311726058]"
20,124.8,0.4,0.4,0,0.7534771290917053,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved"", ""bin__finance_risk_1"", ""num__Curricular_units_2nd_sem_enrolled""]","[0.5145839420458576, 0.5132495426420327, 0.5031316793463577, -0.30896765785513813, -0.26962567547366234]"
20,140.0,0.4,0.4,0,0.6961910336485146,Red,"[""cat__Mothers_qualification_4"", ""cat__Course_9130"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_approved""]","[-1.2296102761534229, 0.9051435145878933, 0.5145839420458576, 0.5132495426420327, 0.5031316793463577]"
18,124.3,0.0,0.0,0,0.515713609127755,Yellow,"[""num__Curricular_units_2nd_sem_enrolled"", ""num__pass_rate_sem2"", ""num__Curricular_units_1st_sem_enrolled"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved""]","[-1.604406247125456, 1.43842794418387, -1.3209484918956278, 0.9892492439322105, 0.9654517828552774]"
21,118.9,0.4,0.0,0,0.9045660839496088,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, 0.5132495426420327, 0.3675768098841127, -0.30896765785513813]"
18,130.2,1.0,0.0,0,0.9386356281190119,Red,"[""num__pass_rate_sem2"", ""num__Curricular_units_2nd_sem_approved"", ""num__Curricular_units_1st_sem_approved"", ""num__Curricular_units_2nd_sem_grade"", ""bin__finance_risk_1""]","[1.43842794418387, 0.9892492439322105, -0.39115493778445665, 0.3675768098841127, -0.30896765785513813]"
